0.1	0.04934396342684	199.90131207314633
0.2	0.1973271571728441	199.6053456856543
0.30000000000000004	0.44380353969200037	199.112392920616
0.4	0.7885298685522124	198.42294026289557
0.5	1.231165940486223	197.53766811902756
0.6	1.7712749271311279	196.45745014573774
0.7	2.4083238061252565	195.1833523877495
0.7999999999999999	3.1416838871368924	193.71663222572622
0.8999999999999999	3.9706314323056935	192.0587371353886
0.9999999999999999	4.894348370484636	190.21130325903073
1.0999999999999999	5.911923104577454	188.1761537908451
1.2	7.022351411174855	185.9552971776503
1.3	8.224537431601886	183.55092513679622
1.4000000000000001	9.517294753398053	180.9654104932039
1.5000000000000002	10.89934758116321	178.20130483767358
1.6000000000000003	12.369331995613642	175.26133600877273
1.7000000000000004	13.925797299605636	172.14840540078873
1.8000000000000005	15.567207449798504	168.865585100403
1.9000000000000006	17.291942572543828	165.41611485491234
2.0000000000000004	19.098300562505266	161.80339887498945
2.1000000000000005	20.98449876243097	158.03100247513805
2.2000000000000006	22.948675722421086	154.10264855515783
2.3000000000000007	24.988893036954064	150.02221392609187
2.400000000000001	27.10313725785887	145.79372548428228
2.500000000000001	29.289321881345266	141.42135623730948
2.600000000000001	31.54528940713115	136.9094211857377
2.700000000000001	33.86881346763483	132.26237306473035
2.800000000000001	36.25760102513106	127.48479794973788
2.9000000000000012	38.70929463470239	122.58141073059522
3.0000000000000013	41.22147477075272	117.55705045849456
3.1000000000000014	43.791662214786975	112.41667557042605
3.2000000000000015	46.41732050210038	107.16535899579924
3.3000000000000016	49.09585842496291	101.80828315007417
3.4000000000000017	51.824632589828525	96.35073482034295
3.5000000000000018	54.60095002604537	90.79809994790925
3.600000000000002	57.422070843492776	85.15585831301445
3.700000000000002	60.285210936521985	79.42957812695603
3.800000000000002	63.187544731532256	73.62491053693549
3.900000000000002	66.1262079754709	67.74758404905818
4.000000000000002	69.09830056250532	61.80339887498937
4.100000000000001	72.10088939607712	55.798221207845764
4.200000000000001	75.13101128351455	49.73797743297091
4.300000000000001	78.18567586034575	43.62864827930849
4.4	81.26186854142755	37.4762629171449
4.5	84.35655349597691	31.286893008046185
4.6	87.46667664356956	25.066646712860894
4.699999999999999	90.58916866814855	18.821662663702902
4.799999999999999	93.72094804706863	12.55810390586275
4.899999999999999	96.85892409218711	6.282151815625768
Error	in	parsing
4.999999999999998	99.99999999999993	1.4547323094649232e-13
5.099999999999998	96.85892409218724	-6.2821518156255225
5.1999999999999975	93.72094804706876	-12.558103905862502
5.299999999999997	90.58916866814867	-18.821662663702657
5.399999999999997	87.46667664356967	-25.066646712860653
